Date,Site_location,Region,Site_number.x,Species_name,Collection_no,Plant_no,Porometer_no,Laser.gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll.1,Chlorophyll.2,Chlorophyll.3,Internode_dia_.1,Internode_dia_2,Soil.depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm.,PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,Stomatal_size_top,Stomatal_density_top,Stomatal_pore_index_top,Stomatal_size_bottom,Stomatal_density_bottom,Stomatal_pore_index_bottom,altitude,aspect,soil_rockiness,soil_type,soil_collection_bag_.,soil_moisture_field,soil_moisture_dry,vegetation_type,disturbance,Site_number.1,site,code,Soil,pH,Resistance,H_cmol_kg,Stone_vol_perc,P_mg_kg,K_mg_kg,Na_cmol_kg,K_cmol_kg,Ca_cmol_kg,Mg_cmol_kg,Cu_mg_kg,Zn_mg_kg,Mn_mg_kg,B_mg_kg,Fe_mg_kg,C_perc,Clay_perc,Silt_perc,Sand_perc,Classification,Na_perc,K_perc,Ca_perc,Mg_perc,TValue_cmol_kg,CDD,CFD,CSU,ECAr20mm,FD,GDD,MAP,MATmax,MATmin,MMP.01,MMP.02,MMP.03,MMP.04,MMP.05,MMP.06,MMP.07,MMP.08,MMP.09,MMP.10,MMP.11,MMP.12,MMTmax.01,MMTmax.02,MMTmax.03,MMTmax.04,MMTmax.05,MMTmax.06,MMTmax.07,MMTmax.08,MMTmax.09,MMTmax.10,MMTmax.11,MMTmax.12,MMTmin.01,MMTmin.02,MMTmin.03,MMTmin.04,MMTmin.05,MMTmin.06,MMTmin.07,MMTmin.08,MMTmin.09,MMTmin.10,MMTmin.11,MMTmin.12,MTmax.01,MTmax.02,MTmax.03,MTmax.04,MTmax.05,MTmax.06,MTmax.07,MTmax.08,MTmax.09,MTmax.10,MTmax.11,MTmax.12,MTmin.01,MTmin.02,MTmin.03,MTmin.04,MTmin.05,MTmin.06,MTmin.07,MTmin.08,MTmin.09,MTmin.10,MTmin.11,MTmin.12,rr2,sdii,SU,MAT
7/29/2011,Baviaanskloof_1,Baviaanskloof,PR_2007,eximia,12,4,1,1,CCM,1,140,150,110,5,0.53125,0.3,13.4,64.9,vertical,11.4,11.1,.,105.4,13.8,84.2,14.2,36.6,33.8,.,10.25,.,14,2.348,9,7,16.7,17.3,2.481,.,46.32,46.32,4.7,15.7,9.58,.,0.54,0,0.966,0.966,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,PREXIM,erect,no,no,birds,pink,dark,.,none,0.499594871,0.020854922,51836.27878,3.340425532,1.430641822,0.411413969,0.029835924,.,.,.,.,.,.,.,.,S,bouldery,sandstone,2007,49.19,40.077,"fynbos,_grasses",low,PR_2007,2007,.,Sand,4.3,.,.,22,5,87,0.28,0.22,2.51,1.47,.,.,.,.,.,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_1,Baviaanskloof,PR_2007,eximia,12,5,1,1,CCM,1,160,95,137,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,2.53,10,9,.,.,2.65,.,46.12,46.12,5.1,12,8.97,.,0.593,0,1.133,1.133,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93,PREXIM,erect,no,no,birds,pink,dark,.,none,.,0.024566349,40887.82839,2.352941176,1.233009709,0.447826087,0.030290546,.,.,.,.,.,.,.,.,S,bouldery,sandstone,2007,49.19,40.077,"fynbos,_grasses",low,PR_2007,2007,.,Sand,4.3,.,.,22,5,87,0.28,0.22,2.51,1.47,.,.,.,.,.,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_1,Baviaanskloof,PR_2007,eximia,12,6,1,1,CCM,1,160,77,81,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,1.684,9,7,.,.,1.732,.,35.95,35.95,4.3,11,6.81,.,0.435,0,0.613,0.613,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,94,PREXIM,erect,no,no,birds,pink,dark,.,none,.,0.01705146,19594.11338,2.558139535,1.747145188,0.364014252,0.029791377,.,.,.,.,.,.,.,.,S,bouldery,sandstone,2007,49.19,40.077,"fynbos,_grasses",low,PR_2007,2007,.,Sand,4.3,.,.,22,5,87,0.28,0.22,2.51,1.47,.,.,.,.,.,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_1,Baviaanskloof,PR_2007,eximia,12,7,1,1,CCM,1,180,57,61,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,1.712,10,8,.,.,1.84,.,42.54,42.54,4.2,14.6,5.32,.,0.493,0,0.716,0.716,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,PREXIM,erect,no,no,birds,pink,dark,.,none,.,0.016831218,10923.31766,3.476190476,1.391061453,0.418224299,0.023413258,.,.,.,.,.,.,.,.,S,bouldery,sandstone,2007,49.19,40.077,"fynbos,_grasses",low,PR_2007,2007,.,Sand,4.3,.,.,22,5,87,0.28,0.22,2.51,1.47,.,.,.,.,.,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_1,Baviaanskloof,PR_2007,eximia,12,8,1,1,CCM,1,189,223,140,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,1.562,14,10,.,.,1.635,.,30.59,30.59,3.7,16.7,6.6,.,0.596,0,0.594,0.594,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,96,PREXIM,erect,no,no,birds,pink,dark,.,none,.,0.01941811,98080.52265,4.513513514,1.62962963,0.38028169,0.031644328,.,.,.,.,.,.,.,.,S,bouldery,sandstone,2007,49.19,40.077,"fynbos,_grasses",low,PR_2007,2007,.,Sand,4.3,.,.,22,5,87,0.28,0.22,2.51,1.47,.,.,.,.,.,3.25,2.8,4.4,92.8,Sa,6.25,4.98,56.07,32.71,4.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,1,1,1,CCM,1,32,110,95,.,0.5625,0,15.9,57.2,.,12.3,13.8,lower,60.5,16.2,103.4,16.1,50.1,50.4,.,6.98,.,12,1.182,.,.,34.2,33,1.244,1.154,17.45,16.789,1.5,20.7,4.03,16.4,0.75,0,0.535,0.497,0.038,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,0.523447324,0.029602575,32829.64323,13.8,1.209345794,0.452622673,0.037077364,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,2,1,1,CCM,1,22,140,120,.,0.565972222,0,18.1,52.7,.,16.7,15.3,.,78.6,17.5,120.3,17.4,53.7,31,.,5.2,.,6,1.459,.,.,22.2,27.3,1.521,1.439,18.61,18.055,3.8,16.4,3.56,15.58,0.797,0,0.658,0.627,0.031,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,0.583299491,0.034726545,52778.75658,4.315789474,1.217325228,0.450993831,0.043041376,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,3,1,1,CCM,1,18,145,95,.,0.569444444,0.3,17.7,52.4,.,15.8,15.8,.,72,18.9,93.2,18.4,30.1,29.3,.,.,.,11,1.636,.,.,13.7,14.6,1.709,1.56,19.4,18.815,2,14.8,4.43,13.2,0.889,0,0.769,0.715,0.054,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.03800111,43275.4388,7.4,1.127438231,0.4700489,0.044690722,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,4,1,1,CCM,1,23,100,130,.,0.572916667,0.4,15.7,53,.,14,13.8,.,24.9,19.4,51.1,19.7,27,64.3,.,.,.,8,0.91,.,.,13.3,24.1,0.949,0.895,10.69,10.332,1.3,12.4,3.39,10.57,0.81,0,0.42,0.397,0.023,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.038425514,40840.7045,9.538461538,1.166666667,0.461538462,0.045837231,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,5,1,1,CCM,1,23,66,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,1.436,.,.,.,.,1.476,1.412,18.42,18.161,2.4,12.7,2.85,9.09,0.805,0,0.516,0.599,-0.083,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.032982883,15343.53852,5.291666667,1.782945736,0.359331476,0.049945711,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,6,1,1,CCM,1,16,58,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,1.052,.,.,.,.,1.081,1.021,13.63,13.301,1.7,11.6,2.8,11.75,0.774,0,0.46,0.441,0.019,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,102,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.033155402,9475.043443,6.823529412,1.286956522,0.437262357,0.043433602,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,7,1,1,CCM,1,14,104,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,1.29,.,.,.,.,1.326,1.239,16.99,16.487,1.7,14.2,4.42,11.39,0.735,0,0.577,0.545,0.032,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,103,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.033057226,39207.07632,8.352941176,1.235701906,0.447286822,0.041965862,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/29/2011,Baviaanskloof_2,Baviaanskloof,PR_2008,tenax,13,8,1,1,CCM,1,16,115,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,1.07,.,.,.,.,1.1,1.038,13.3,12.915,1.7,13.3,3.29,11.69,0.789,0,0.497,0.469,0.028,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,104,PRTENA,above_lateral,yes,yes,mammals,white_beige,light,yes,light,.,0.036313241,20954.423,7.823529412,1.152917505,0.464485981,0.043082707,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2008,33.461,30.514,pasture,low/medium,PR_2008,2008,.,Sand,4.5,.,.,7,3,61,0.16,0.16,2.8,1.38,.,.,.,.,.,2.37,5.6,3.2,91.2,Sa,3.54,3.47,62.25,30.75,4.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,1,1,1,CCM,1,105,210,200,5,0.479166667,1.1,13.6,64,vertical,16.7,17,upper,100.3,17.6,106.8,17.6,62.5,61.9,.,9.06,.,13,3.442,14,3,20.9,16.5,3.534,3.364,34.38,33.813,3.2,14.3,6.14,9.24,0.96,0,1.652,1.576,0.076,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,105,PRLORI,erect,no,yes,birds,none,both,no,both,0.528091451,0.046609755,131946.8915,4.46875,1.083535109,0.479953515,0.052065154,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,2,1,1,CCM,1,130,235,170,5,0.482638889,0.8,14.1,68.3,vertical,17.5,17.1,upper,112.5,17.1,115,17.3,51.2,63.7,.,10.24,.,18+,3.551,15,3,21.2,24.7,3.63,3.44,34.73,34.055,3.3,15.1,5.68,11.89,0.896,0,1.842,1.756,0.086,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,106,PRLORI,erect,no,yes,birds,none,both,no,both,0.658868497,0.05156418,125506.6265,4.575757576,0.927795874,0.518727119,0.049208177,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,3,1,1,CCM,1,105,150,95,5,0.489583333,0.7,15.2,58.3,vertical,13.4,12.2,.,114.6,18,106.5,18.3,62.4,59,.,10.63,.,14,2.879,14,3,31.8,25.8,2.936,2.792,27.31,26.834,3,12.9,4.57,10.41,1.011,0,1.504,1.438,0.066,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,107,PRLORI,erect,no,yes,birds,none,both,no,both,0.61558682,0.053588205,44767.69531,4.3,0.914228723,0.522403612,0.050347858,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,4,1,1,CCM,1,153,320,190,5,0.493055556,0.7,16.5,53,vertical,15.5,15.9,upper,133.6,17.8,151,18.2,76.7,66.2,.,10.28,.,16,3.519,15,5,23.4,27.7,3.672,3.542,37.71,37.079,3.2,17.4,5.67,11.13,0.868,0,1.746,1.676,0.07,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108,PRLORI,erect,no,yes,birds,none,both,no,both,0.578395268,0.045200874,191008.8333,5.4375,1.015463918,0.496163683,0.047016706,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,5,1,1,CCM,1,75,143,30,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3.376,7,6,.,.,3.512,3.358,34.8,34.12,3.1,16.9,4.77,14.26,0.928,0,1.39,1.332,0.058,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,109,PRLORI,erect,no,yes,birds,none,both,no,both,.,0.039038918,13477.43248,5.451612903,1.428776978,0.411729858,0.057068966,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,6,1,1,CCM,1,69,61,38,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,2.715,7,6,.,.,2.796,2.696,30.53,30.131,3.6,13,3.99,10,0.876,0,1.27,1.232,0.038,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,110,PRLORI,erect,no,yes,birds,none,both,no,both,.,0.040888122,7282.211771,3.611111111,1.137795276,0.467771639,0.047330495,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,7,1,1,CCM,1,72,57,50,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,1.858,7,6,.,.,2.02,1.952,21.57,21.215,2.2,13.1,4.01,8.86,0.852,0,0.852,0.824,0.028,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,111,PRLORI,erect,no,yes,birds,none,both,no,both,.,0.038840967,8953.539063,5.954545455,1.180751174,0.458557589,0.04663885,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7/30/2011,Baviaanskloof_3,Baviaanskloof,PR_2009,lorifolia,14,8,1,1,CCM,1,72,48,30,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,2.461,9,8,.,.,2.574,2.418,24.29,23.637,2.8,12.1,5.01,13.03,0.88,0,1.116,1.05,0.066,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,112,PRLORI,erect,no,yes,birds,none,both,no,both,.,0.044421511,4523.893421,4.321428571,1.205197133,0.453474197,0.055372581,.,.,.,.,.,.,.,.,N,bouldery,sandstone,2009,29.65,27.072,fynbos_(lots_of_restios),low,PR_2009,2009,.,Sand,4,.,.,11,5,144,0.21,0.37,2.57,1.66,.,.,.,.,.,3.56,7.5,5.5,87,LmSa,4.33,7.65,53.49,34.52,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
